date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,return_weights,asset_weights,target_drift_due_to_trade_lock,pending_execution
2023-09-15,0.01063741870043231,0.0,0.01063741870043231,1.0148405363704172,0.0,0.7466691676570004,0.2533308323429999,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.041626170625626666, ""300408"": 0.07958130865147549, ""300782"": 0.04231629290841606, ""515180"": 0.2529541886060366, ""600026"": 0.036482264671175775, ""600426"": 0.07073272066629914, ""600522"": 0.06108561973685231, ""600900"": 0.14303147334121816, ""600938"": 0.08263582721818624, ""601872"": 0.052391934954596056, ""601899"": 0.06222825739144252, ""603629"": 0.03033179171562159, ""688676"": 0.044602149513053795}","{""300017"": 0.041400637939870276, ""300408"": 0.07827700386491102, ""300782"": 0.040934019753476325, ""515180"": 0.2533308323429999, ""600026"": 0.03680608149456013, ""600426"": 0.06983353748996389, ""600522"": 0.06026186212669048, ""600900"": 0.14383580567514925, ""600938"": 0.08641010590837037, ""601872"": 0.053184039264921025, ""601899"": 0.0631604989097463, ""603629"": 0.029883233353979133, ""688676"": 0.04268234187536227}",0.0,False
2023-09-18,-0.009203823821054417,0.0,-0.009203823821054417,1.0055001228671994,0.0,0.7449731818257418,0.25502681817425865,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.041400637939870276, ""300408"": 0.07827700386491102, ""300782"": 0.040934019753476325, ""515180"": 0.2533308323429999, ""600026"": 0.03680608149456013, ""600426"": 0.06983353748996389, ""600522"": 0.06026186212669048, ""600900"": 0.14383580567514925, ""600938"": 0.08641010590837037, ""601872"": 0.053184039264921025, ""601899"": 0.0631604989097463, ""603629"": 0.029883233353979133, ""688676"": 0.04268234187536227}","{""300017"": 0.04049776199948058, ""300408"": 0.07787895258194123, ""300782"": 0.04240950665903145, ""515180"": 0.25502681817425865, ""600026"": 0.03688820888493468, ""600426"": 0.0685248854123368, ""600522"": 0.05940740903583433, ""600900"": 0.1434963494031798, ""600938"": 0.08644018198697227, ""601872"": 0.05419963440714468, ""601899"": 0.06313957461433557, ""603629"": 0.028411717768328248, ""688676"": 0.043678999072222106}",0.0,False
2023-09-19,0.0003892759161240731,0.0,0.0003892759161240731,1.0058915398486914,0.0,0.7452914289427017,0.2547085710572986,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.04049776199948058, ""300408"": 0.07787895258194123, ""300782"": 0.04240950665903145, ""515180"": 0.25502681817425865, ""600026"": 0.03688820888493468, ""600426"": 0.0685248854123368, ""600522"": 0.05940740903583433, ""600900"": 0.1434963494031798, ""600938"": 0.08644018198697227, ""601872"": 0.05419963440714468, ""601899"": 0.06313957461433557, ""603629"": 0.028411717768328248, ""688676"": 0.043678999072222106}","{""300017"": 0.04048200333054754, ""300408"": 0.07693315080754803, ""300782"": 0.041913599061571855, ""515180"": 0.2547085710572986, ""600026"": 0.03794501429522803, ""600426"": 0.06918606410912073, ""600522"": 0.059840322664564065, ""600900"": 0.1428579232086943, ""600938"": 0.08645803363279733, ""601872"": 0.05459562286549189, ""601899"": 0.06267325564325098, ""603629"": 0.028217665783063398, ""688676"": 0.04418877354082356}",0.0,False
2023-09-20,0.0025979568826044065,0.0,0.0025979568826044065,1.008504802697795,0.0,0.7442038965955375,0.2557961034044628,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.04048200333054754, ""300408"": 0.07693315080754803, ""300782"": 0.041913599061571855, ""515180"": 0.2547085710572986, ""600026"": 0.03794501429522803, ""600426"": 0.06918606410912073, ""600522"": 0.059840322664564065, ""600900"": 0.1428579232086943, ""600938"": 0.08645803363279733, ""601872"": 0.05459562286549189, ""601899"": 0.06267325564325098, ""603629"": 0.028217665783063398, ""688676"": 0.04418877354082356}","{""300017"": 0.039450043589924606, ""300408"": 0.07702078181951522, ""300782"": 0.041438739157365616, ""515180"": 0.2557961034044628, ""600026"": 0.03736106118105748, ""600426"": 0.06962943109035725, ""600522"": 0.05913944433396628, ""600900"": 0.14350463380906067, ""600938"": 0.08602858454676063, ""601872"": 0.055598148140791566, ""601899"": 0.06306161156983488, ""603629"": 0.028262012184572635, ""688676"": 0.04370940517233068}",0.0,False
2023-09-21,0.0009888155431807446,0.0,0.0009888155431807446,1.009502027922075,0.0,0.7435836752619067,0.25641632473809356,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.039450043589924606, ""300408"": 0.07702078181951522, ""300782"": 0.041438739157365616, ""515180"": 0.2557961034044628, ""600026"": 0.03736106118105748, ""600426"": 0.06962943109035725, ""600522"": 0.05913944433396628, ""600900"": 0.14350463380906067, ""600938"": 0.08602858454676063, ""601872"": 0.055598148140791566, ""601899"": 0.06306161156983488, ""603629"": 0.028262012184572635, ""688676"": 0.04370940517233068}","{""300017"": 0.038983621319907284, ""300408"": 0.07785692059776796, ""300782"": 0.03995795733031384, ""515180"": 0.25641632473809356, ""600026"": 0.03822976654400688, ""600426"": 0.0689846960620934, ""600522"": 0.05899014419732418, ""600900"": 0.14372568976351874, ""600938"": 0.08686706495120011, ""601872"": 0.05575101972370636, ""601899"": 0.0629993168661079, ""603629"": 0.027600410968806624, ""688676"": 0.043637066937153454}",0.0,False
2023-09-22,0.007268359614951658,0.0,0.007268359614951658,1.0168394516930357,0.0,0.7478171243437761,0.2521828756562242,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.038983621319907284, ""300408"": 0.07785692059776796, ""300782"": 0.03995795733031384, ""515180"": 0.25641632473809356, ""600026"": 0.03822976654400688, ""600426"": 0.0689846960620934, ""600522"": 0.05899014419732418, ""600900"": 0.14372568976351874, ""600938"": 0.08686706495120011, ""601872"": 0.05575101972370636, ""601899"": 0.0629993168661079, ""603629"": 0.027600410968806624, ""688676"": 0.043637066937153454}","{""300017"": 0.03877304686991551, ""300408"": 0.077346862806165, ""300782"": 0.03991515453548446, ""515180"": 0.2521828756562242, ""600026"": 0.04058691586869178, ""600426"": 0.06881569148650618, ""600522"": 0.05856447652130593, ""600900"": 0.1417520647590163, ""600938"": 0.08746263873878621, ""601872"": 0.06091866782108964, ""601899"": 0.061725356218188386, ""603629"": 0.028286663341630755, ""688676"": 0.04366958537699593}",0.0,False
2023-09-25,0.00398066239888562,0.0,0.00398066239888562,1.0208871462640936,0.0,0.7468748624656916,0.2531251375343088,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.03877304686991551, ""300408"": 0.077346862806165, ""300782"": 0.03991515453548446, ""515180"": 0.2521828756562242, ""600026"": 0.04058691586869178, ""600426"": 0.06881569148650618, ""600522"": 0.05856447652130593, ""600900"": 0.1417520647590163, ""600938"": 0.08746263873878621, ""601872"": 0.06091866782108964, ""601899"": 0.061725356218188386, ""603629"": 0.028286663341630755, ""688676"": 0.04366958537699593}","{""300017"": 0.04016916128517733, ""300408"": 0.07626700642591636, ""300782"": 0.03942188643786617, ""515180"": 0.2531251375343088, ""600026"": 0.040745819534905914, ""600426"": 0.06692253483464118, ""600522"": 0.059186006155418885, ""600900"": 0.1422663425259521, ""600938"": 0.08660854649422046, ""601872"": 0.060779870758968395, ""601899"": 0.061099769201050654, ""603629"": 0.029349191896682555, ""688676"": 0.04405872691489153}",0.0,False
2023-09-26,-0.0011938206965825386,0.0,-0.0011938206965825386,1.0196683900600083,0.0,0.7474365187791081,0.25256348122089234,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.04016916128517733, ""300408"": 0.07626700642591636, ""300782"": 0.03942188643786617, ""515180"": 0.2531251375343088, ""600026"": 0.040745819534905914, ""600426"": 0.06692253483464118, ""600522"": 0.059186006155418885, ""600900"": 0.1422663425259521, ""600938"": 0.08660854649422046, ""601872"": 0.060779870758968395, ""601899"": 0.061099769201050654, ""603629"": 0.029349191896682555, ""688676"": 0.04405872691489153}","{""300017"": 0.040287705075676424, ""300408"": 0.07615173517398054, ""300782"": 0.039502546326997866, ""515180"": 0.25256348122089234, ""600026"": 0.04220343682693647, ""600426"": 0.06763830796329334, ""600522"": 0.05894183976958862, ""600900"": 0.14207718800352173, ""600938"": 0.08600097745769518, ""601872"": 0.0608525177541024, ""601899"": 0.060137817990785124, ""603629"": 0.027798879186871277, ""688676"": 0.045843567249659094}",0.0,False
2023-09-27,-0.005322669237296951,0.0,-0.005322669237296951,1.0142410324879918,0.0,0.7480398763190199,0.2519601236809805,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.040287705075676424, ""300408"": 0.07615173517398054, ""300782"": 0.039502546326997866, ""515180"": 0.25256348122089234, ""600026"": 0.04220343682693647, ""600426"": 0.06763830796329334, ""600522"": 0.05894183976958862, ""600900"": 0.14207718800352173, ""600938"": 0.08600097745769518, ""601872"": 0.0608525177541024, ""601899"": 0.060137817990785124, ""603629"": 0.027798879186871277, ""688676"": 0.045843567249659094}","{""300017"": 0.040857836306894935, ""300408"": 0.07627387562309133, ""300782"": 0.039167659047495654, ""515180"": 0.2519601236809805, ""600026"": 0.04159227752059143, ""600426"": 0.067426989545165, ""600522"": 0.05934770176123155, ""600900"": 0.14225967234036171, ""600938"": 0.08666543682494811, ""601872"": 0.060557680764124135, ""601899"": 0.06024056796382935, ""603629"": 0.02756129549120976, ""688676"": 0.04608888313007693}",0.0,False
2023-09-28,0.008167164696410288,0.0,0.008167164696410288,1.0225245060421784,0.0,0.7492192162697466,0.25078078373025364,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.040857836306894935, ""300408"": 0.07627387562309133, ""300782"": 0.039167659047495654, ""515180"": 0.2519601236809805, ""600026"": 0.04159227752059143, ""600426"": 0.067426989545165, ""600522"": 0.05934770176123155, ""600900"": 0.14225967234036171, ""600938"": 0.08666543682494811, ""601872"": 0.060557680764124135, ""601899"": 0.06024056796382935, ""603629"": 0.02756129549120976, ""688676"": 0.04608888313007693}","{""300017"": 0.04087852031079768, ""300408"": 0.07575890707326922, ""300782"": 0.03956278895776056, ""515180"": 0.25078078373025364, ""600026"": 0.04084023048356578, ""600426"": 0.06760290726929497, ""600522"": 0.061872629307252576, ""600900"": 0.13967444751903094, ""600938"": 0.08920496669086622, ""601872"": 0.05914394040114923, ""601899"": 0.05844886677787057, ""603629"": 0.028485868920779513, ""688676"": 0.047745142558109424}",0.0,False
2023-10-09,-0.008286077367329534,0.0,-0.008286077367329534,1.0140517888751224,0.0,0.7484273502829045,0.2515726497170958,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.04087852031079768, ""300408"": 0.07575890707326922, ""300782"": 0.03956278895776056, ""515180"": 0.25078078373025364, ""600026"": 0.04084023048356578, ""600426"": 0.06760290726929497, ""600522"": 0.061872629307252576, ""600900"": 0.13967444751903094, ""600938"": 0.08920496669086622, ""601872"": 0.05914394040114923, ""601899"": 0.05844886677787057, ""603629"": 0.028485868920779513, ""688676"": 0.047745142558109424}","{""300017"": 0.04150376244702715, ""300408"": 0.07727407967162812, ""300782"": 0.03933685696240119, ""515180"": 0.2515726497170958, ""600026"": 0.0396037527970751, ""600426"": 0.06704108192471817, ""600522"": 0.06343002403218434, ""600900"": 0.14076923333419725, ""600938"": 0.08642624392041486, ""601872"": 0.058293508059395184, ""601899"": 0.05619850654312164, ""603629"": 0.030203025664428302, ""688676"": 0.04834727492631326}",0.0,False
2023-10-10,0.009450420435632904,0.0,0.009450420435632904,1.0236350046234979,0.0,0.7516434145874743,0.24835658541252603,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.04150376244702715, ""300408"": 0.07727407967162812, ""300782"": 0.03933685696240119, ""515180"": 0.2515726497170958, ""600026"": 0.0396037527970751, ""600426"": 0.06704108192471817, ""600522"": 0.06343002403218434, ""600900"": 0.14076923333419725, ""600938"": 0.08642624392041486, ""601872"": 0.058293508059395184, ""601899"": 0.05619850654312164, ""603629"": 0.030203025664428302, ""688676"": 0.04834727492631326}","{""300017"": 0.0428716660657894, ""300408"": 0.0765763475633736, ""300782"": 0.03944302364797344, ""515180"": 0.24835658541252603, ""600026"": 0.03929677806857283, ""600426"": 0.0661521667440385, ""600522"": 0.0630602584508573, ""600900"": 0.14267161448757287, ""600938"": 0.0871855759752213, ""601872"": 0.058157616685606914, ""601899"": 0.05768005754399412, ""603629"": 0.031803970346058294, ""688676"": 0.04674433900841572}",0.0,False
2023-10-11,-0.0063056264522634966,0.0,-0.0063056264522634966,1.0171803446608811,0.0,0.752449806003484,0.24755019399651637,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.0428716660657894, ""300408"": 0.0765763475633736, ""300782"": 0.03944302364797344, ""515180"": 0.24835658541252603, ""600026"": 0.03929677806857283, ""600426"": 0.0661521667440385, ""600522"": 0.0630602584508573, ""600900"": 0.14267161448757287, ""600938"": 0.0871855759752213, ""601872"": 0.058157616685606914, ""601899"": 0.05768005754399412, ""603629"": 0.031803970346058294, ""688676"": 0.04674433900841572}","{""300017"": 0.04307300999273402, ""300408"": 0.07902814779676196, ""300782"": 0.04006989263914203, ""515180"": 0.24755019399651637, ""600026"": 0.038422671340761314, ""600426"": 0.0661318089186471, ""600522"": 0.06287415588950683, ""600900"": 0.1433609111659328, ""600938"": 0.08473476745424938, ""601872"": 0.05728931377651653, ""601899"": 0.0581552862113117, ""603629"": 0.03210970759225115, ""688676"": 0.04720013322566918}",0.0,False
2023-10-12,0.004029692841920846,0.0,0.004029692841920846,1.0212792690147037,0.0,0.7540904838624095,0.2459095161375909,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.04307300999273402, ""300408"": 0.07902814779676196, ""300782"": 0.04006989263914203, ""515180"": 0.24755019399651637, ""600026"": 0.038422671340761314, ""600426"": 0.0661318089186471, ""600522"": 0.06287415588950683, ""600900"": 0.1433609111659328, ""600938"": 0.08473476745424938, ""601872"": 0.05728931377651653, ""601899"": 0.0581552862113117, ""603629"": 0.03210970759225115, ""688676"": 0.04720013322566918}","{""300017"": 0.043322658298508426, ""300408"": 0.08079776577872215, ""300782"": 0.04175426394147189, ""515180"": 0.2459095161375909, ""600026"": 0.03730935189343294, ""600426"": 0.06597740317117255, ""600522"": 0.06253197734493676, ""600900"": 0.14436350776282864, ""600938"": 0.08434397094181306, ""601872"": 0.055416203246225336, ""601899"": 0.05775871860873805, ""603629"": 0.03435427977687319, ""688676"": 0.04616038309768654}",0.0,False
2023-10-13,-0.0009208444136866793,0.0,-0.0009208444136866793,1.0203388297050175,0.0,0.752568377223556,0.2474316227764445,0.0,12,"[""300017"", ""300408"", ""300782"", ""600026"", ""600426"", ""600522"", ""600900"", ""600938"", ""601872"", ""601899"", ""603629"", ""688676""]","{""300017"": 0.043322658298508426, ""300408"": 0.08079776577872215, ""300782"": 0.04175426394147189, ""515180"": 0.2459095161375909, ""600026"": 0.03730935189343294, ""600426"": 0.06597740317117255, ""600522"": 0.06253197734493676, ""600900"": 0.14436350776282864, ""600938"": 0.08434397094181306, ""601872"": 0.055416203246225336, ""601899"": 0.05775871860873805, ""603629"": 0.03435427977687319, ""688676"": 0.04616038309768654}","{""300017"": 0.04322161779206507, ""300408"": 0.0799181287676878, ""300782"": 0.04175587773232955, ""515180"": 0.2474316227764445, ""600026"": 0.037055741675197644, ""600426"": 0.06680464258384221, ""600522"": 0.06461269306589504, ""600900"": 0.14205562496597043, ""600938"": 0.08528460647034541, ""601872"": 0.056392419936346375, ""601899"": 0.05704983826399847, ""603629"": 0.033887596868434455, ""688676"": 0.0445295891014435}",0.0,False
